mouse_speed,mouse_jitter,click_frequency,typing_speed,pause_duration
23.33592446918454,12.389376564362887,32,421,0.09904552197888399
21.68909827045512,6.782268744021079,60,180,0.1393974911484127
27.1251941387741,11.003343393080373,79,296,0.19301228249371616
20.36463424069449,19.548182400614586,66,328,0.018246148826652826
47.739299906707885,18.78673572917989,55,406,0.14212811339026304
22.26303641269308,7.493231478638794,68,193,0.06595384989949167
49.87494125088112,15.453875837957222,22,323,0.15004913411017368
47.457630250073194,19.380536111117692,35,335,0.073775412311423
25.090397116866967,14.702725425030858,27,365,0.05358500168394044
27.978137748927168,10.405176428079024,55,371,0.09611576089747789
20.969478533289514,9.196452607534185,72,391,0.12452855758442671
28.128729275453896,6.9977768783562455,54,432,0.18870104715572286
32.49917173215438,13.717439317712394,44,189,0.18721841183726254
45.98191668501225,5.678280051592841,74,244,0.10127031555460739
49.55858151996513,10.651084549069111,45,242,0.08466799530598323
44.87492662119543,13.536222037486215,52,277,0.01699615485083836
24.015563564018997,5.205079472404959,74,185,0.1414257354620933
36.03038825088389,16.24866124204958,22,202,0.156107608884297
48.34297189647284,17.74471086016117,36,264,0.09560338570891777
23.87478245454485,19.310765408880833,32,439,0.05344213304565792
40.15102053217571,14.271923606868437,47,274,0.031575942517929514
40.14719586778399,12.8046155135569,73,438,0.10883106521127874
45.5654450095562,13.278602581617283,24,401,0.16044538949923026
37.69867691412908,12.200689505277127,42,386,0.15908697014941883
39.18084070922727,17.07567001279043,58,371,0.012763486476897568
30.51762676419791,13.848765302819496,49,428,0.10765800294036405
43.50959038223429,10.948141734819053,74,285,0.17384910466188158
48.485618709729266,7.206102213935569,75,248,0.19620618930424066
34.77854281978609,9.931274154312623,62,222,0.055627667567856684
22.275899843259918,6.933195828659739,74,274,0.08605709289295345
40.93002721090795,7.701009085239479,23,363,0.08821563072793034
46.229528145632514,12.728540822963163,51,240,0.04653491357364745
21.226058487994365,7.534025946082468,47,349,0.043631992012581895
22.661076012711668,6.809538066509012,60,191,0.04920340649710058
30.928095831442263,12.551259062822854,64,252,0.02753521138346176
34.434361821688796,15.316770756441246,75,286,0.18496575610104452
21.832338795645914,9.153164722208055,20,187,0.1521693411728951
25.53563058069132,8.140239850050655,75,393,0.05486214129230683
42.79866226812757,12.968986309603011,21,333,0.0169698085492136
27.573108330320622,15.700243788268287,66,417,0.1524270840816316
20.914164582007825,18.00822471612085,57,406,0.08546112817577567
23.146074995974427,16.06107809140729,47,381,0.11715336748357891
45.221299576337934,6.338064930680843,63,204,0.17920018334058005
37.80777360662146,15.186534787167345,22,412,0.10470401779652087
22.60760864262271,13.056598127278217,53,290,0.15163350009502272
32.94978638689038,6.913704541933456,60,280,0.07898563631574067
39.377517239948034,13.561674570033679,75,408,0.18740144651437618
20.22603089402224,8.379991965687923,25,291,0.04052946091931558
25.59701072153917,9.276427530407705,50,331,0.1803854306790208
22.407012369849266,12.867670843553821,59,408,0.1966519372126352
23.36116706504157,10.967833985686124,47,254,0.17444635391985627
44.512162128478394,8.868542405674098,75,241,0.1865814379342413
36.70288679041789,13.574190342048498,70,352,0.156203657306468
25.6113124567257,9.855188546063655,38,391,0.10644597195004644
27.272291972452408,6.722552371088053,45,321,0.0648398051156486
37.43714664267837,7.315440729113035,55,438,0.019846471996261113
30.098128345817617,7.016220154084614,42,317,0.1980924441540896
29.67061534924169,17.148116687819524,20,280,0.010515070888722639
23.50088192425044,12.097493015778383,57,273,0.03027285752155285
45.52182380049364,16.189617883230774,69,316,0.04895034391011508
31.37685754891401,18.89674135384567,41,239,0.1699474675840717
24.193171298788684,16.929009677898353,33,392,0.04541694748974738
27.070752381949994,14.50637845580266,23,268,0.17666810275449057
31.773353222679063,17.248991592073658,58,283,0.08161944159073244
33.880393570088195,9.52066811246213,42,242,0.10551687411757103
26.96638085440452,18.493618599118527,74,283,0.05351482427571131
36.28547931840227,11.472922147046638,22,358,0.07363206678484636
24.17816217990162,16.91037783905444,48,410,0.11889866135890384
49.9307784777153,16.28604680058234,56,433,0.04886347270219803
41.42192246670842,12.40972230696294,29,297,0.16603888788768245
23.318952108656216,17.696784376017774,43,363,0.10543478601788073
36.1958191133851,12.295362229934117,23,352,0.14680694194375413
39.23442898655892,15.4092266670065,55,248,0.1670917772837249
48.772243836920836,10.137863857678152,25,379,0.09048340385989175
28.637888494271785,14.224253947289817,45,320,0.03643207688718175
23.023838090476595,8.840232977804934,59,350,0.18710247367188637
36.95399550767627,15.449762358153384,75,306,0.038982418153709654
37.288650805004394,14.100725695742838,73,230,0.14992440476869734
48.03101044307044,18.883527693601643,42,436,0.0315152287097435
49.54523596887004,17.583471296689012,73,180,0.1752803087918044
35.56514171378216,13.869131536173938,40,316,0.04906016359137113
43.63369666143477,14.055822975952085,54,242,0.08875587099868926
45.90554421838871,18.844403476977273,26,389,0.10135902583692397
47.55364174817903,13.806023362048508,78,430,0.036762833872161976
25.2916095951867,12.475516591092196,25,340,0.07885484083216028
37.4176505083413,14.483964318792955,47,228,0.043826833705252775
48.832109524083656,7.2299409162966946,73,242,0.19940610785073
35.065850309937275,13.930775259800656,32,394,0.09108989201398238
43.99346066222808,10.240804985739995,49,323,0.11731981531989712
21.97125918285057,16.63291425042516,66,373,0.11154661933887691
34.43263845162758,12.455179232318734,70,311,0.044566344794101515
45.85356863040552,19.19173193200449,51,445,0.06144148789727522
39.31998629717047,11.131012566471446,42,234,0.03966899349957617
41.47916686542193,14.88385912865227,20,426,0.05823882716822782
25.883392990803586,12.582618186590507,27,233,0.07446153672027628
37.08330553290501,18.311907237702542,47,443,0.02889386462427558
27.295165729983623,15.834003977834888,75,344,0.03680555126776558
32.19176924820566,9.859850916601994,37,186,0.1303157472330825
42.07713839588007,17.721921432003253,67,215,0.13215585708670813
41.118384054155285,18.659360053104557,24,190,0.05929045235194558
31.390772245018006,13.854424137722116,31,199,0.12858829249133547
32.28234956573721,13.280707712779703,53,232,0.06594849431296436
48.4535992088647,16.454086912396413,43,260,0.17500891542060346
34.62293594748541,18.418283403411372,51,388,0.10210788975856577
35.37372967645765,16.125304163429984,21,416,0.0864845082834263
26.540693224822594,14.675812516539942,65,183,0.03513248011381277
47.01716903709157,15.368327864144815,56,254,0.16629093642321804
35.88985035965243,17.225816426036857,60,213,0.11529382047800074
39.542611650555926,17.446127055608024,42,296,0.012089207445111291
24.106568902064218,18.500279627721575,25,398,0.12350848941235858
38.0155058130096,14.975550118193832,26,352,0.1692403230038762
32.13144504647073,16.563670655964057,65,243,0.0772355615466374
48.75881531939662,7.765563810184448,72,208,0.08396616666797554
28.660812103120996,10.335090746974238,68,366,0.06645312596840325
36.99213920890692,12.140756032986495,66,331,0.18799765047170403
41.977162916307506,8.224105678861351,55,418,0.05983016841696677
37.852337921007646,5.771387202263755,78,380,0.15647331871170617
23.197947594013154,6.127066726037132,36,308,0.1041433500791777
40.65207189283208,11.522410079056193,58,310,0.024775415375001844
20.070181718773348,19.515490823106298,57,191,0.07858504041860509
22.747462199799024,18.75970363193364,36,236,0.09474109686201158
25.55398786515859,13.128514210675371,43,443,0.13140038321350975
42.77107536616549,15.86154993909708,35,377,0.19630959203419776
47.10091437908075,14.69997378675745,78,205,0.01749109416001612
41.16725517547066,18.878724761234988,42,265,0.18394277654172797
21.018379357573966,15.461304008702598,28,355,0.03190358403698403
32.652879791915375,16.93012756938646,50,282,0.017031450595943597
37.888096354461595,8.450132559315545,79,277,0.1781496877394234
35.90795397904701,11.615482426222425,42,218,0.06990516418781596
36.184738771260115,16.860847472584453,44,389,0.10883194087695905
32.80451169964593,18.14998066793674,21,406,0.17531878604117668
20.638082325511615,18.12052509026299,32,275,0.16176881479699642
49.93802331600013,10.260677231775652,68,424,0.1011584521027359
37.422716216819836,9.075304566035062,76,445,0.027422873671171723
30.091113914852663,12.837787874517847,20,356,0.03099008149496499
30.638664729223294,9.308584874811226,23,325,0.05438547269948289
21.262795689090858,5.268109021001207,65,252,0.030798843749031878
31.748904216210683,6.8665633594528455,78,240,0.0592067038043446
37.65662686919736,19.734957726201223,65,190,0.18170755376330142
49.67554729440077,16.150292343404363,23,238,0.08630024492084261
45.13477205849736,8.458537937075285,70,286,0.04354032608104657
26.61458627210526,7.796573932163818,22,441,0.16214624055467627
38.89333768988459,8.244860345548304,28,278,0.12348207376176479
35.75094502580804,8.90350051927291,54,357,0.10332540476503904
49.890073274201725,18.461542220693058,54,448,0.05252534681629839
36.10923268680241,13.894099022625547,33,277,0.09691209857700438
31.735092982411395,9.094390622844724,48,316,0.018431566071314985
45.565806000410234,5.531335526278176,34,219,0.1870020027806081
42.05637963570358,9.220864408662901,79,217,0.059353218914461985
41.702603410657545,12.438136026181562,25,216,0.051834808370464155
40.49776290978788,6.141962892354503,36,293,0.10407784013265511
34.41759731979944,13.886116769892764,77,235,0.1358012819202473
36.31336723992197,17.967393204610225,52,441,0.10903945931427883
46.04482412154641,8.679282983830019,78,238,0.0404760200127137
30.020266362357134,8.580350469515263,72,349,0.03010847782743096
40.96972214118763,7.838323096775088,24,414,0.1926499047551324
33.96410026309951,18.186072203421976,61,339,0.07367258230923696
42.30524768874823,7.411398440724623,55,437,0.16810549381197099
35.224032012825084,5.095788075752504,51,192,0.12721611449139103
49.435585340822705,14.477202905250026,50,367,0.011723756884017743
44.56038261499525,6.926730771397871,38,253,0.09212574893957734
45.20364508223656,10.88226817167795,34,401,0.15320277846959865
43.66420945612233,7.606302129613502,55,421,0.18998659876870422
24.99132760796817,16.56476438798203,36,372,0.021004887506171674
22.24083253273562,17.786219887979716,33,371,0.13844992886548335
33.37874921030964,14.713604651028614,71,186,0.022468967469062462
44.64538842222323,10.577502938580869,51,237,0.010195601170670346
24.768148498302693,12.028091251528766,23,278,0.09576353462263834
24.908714635750076,16.92214323124894,48,254,0.051946226429864475
22.47143136847528,15.207489531120697,41,206,0.17493032128113564
48.897099603203955,5.469534706212744,48,200,0.1828096570800855
45.72080276277496,19.467807084053128,38,436,0.07094112068324422
41.73268017842351,16.187555180464464,54,191,0.1169225544052427
34.14597380307538,13.148492086849371,79,324,0.027321253177176416
24.60974114483338,11.80540451907924,69,378,0.12898186110996893
23.937346330471627,5.487892692368779,79,225,0.09779848524547552
20.036955054992777,13.974908976836405,63,407,0.1160984077908076
26.766204273312063,7.4123820361728505,41,296,0.12215014838826826
32.99740246914967,19.76527111104356,36,251,0.09827373336080393
40.41369879077976,10.93317625819953,66,274,0.14715864930611766
39.7095157269348,16.355889014168348,79,281,0.18248554406708165
41.72855924379236,16.237424586519246,60,255,0.19746589272075785
24.2748662870454,12.483322301770341,41,271,0.14346834440337977
36.78946050460742,5.146562711287755,79,181,0.11150601913552456
46.476004574588,6.237628016606319,32,295,0.07798225667637156
29.66284106658006,19.661995794721786,45,353,0.1417068487563094
44.64322184029599,5.617752429189075,63,302,0.01600136751687199
48.086367387310695,5.7795692547720865,51,220,0.14472149869567413
46.129073712382564,15.711303981986417,39,290,0.16481677161183733
22.403445391540252,18.422249840907917,23,201,0.09594047405847703
39.30733085589575,12.896039914041697,61,193,0.025509696585812022
21.810562519716914,8.706548510152196,32,204,0.17563887765251834
26.57641962074133,19.63797883728697,55,352,0.04460240398085286
43.690955214274375,14.880616632513142,70,261,0.01396361646539224
39.5978905771199,9.984719380326634,75,238,0.13356188040591802
25.986273527874353,15.20342363646937,48,386,0.0589597488171306
33.87868870217949,18.024087581125706,50,203,0.09084373354513431
30.378049776408886,10.565581444769041,39,331,0.11322709943902479
35.41987603426175,13.820875671351189,77,296,0.0851478822713129
38.185661406835145,13.965853478837966,55,441,0.13445177437810063
49.76399949022017,9.257817929129676,31,310,0.12836365087706172
38.94680660277562,15.996695336229214,54,187,0.08700893478629124
38.05566150986026,14.488107998394591,33,181,0.04438562101480306
45.63155280108737,12.384167846720523,73,290,0.12265449596803855
37.38244698030502,14.939319185124806,58,324,0.08430549196383454
49.082369670058625,8.872001490516913,56,440,0.07178611220269203
43.204193770598025,6.963104910775248,64,189,0.023964381992702406
25.09273715262622,12.796609228340266,29,436,0.09539242869061015
37.63653113331161,19.228750322771507,76,243,0.07825764210408666
31.380757697672713,14.083072364673242,66,383,0.10017986639246464
45.325113469075916,17.085052294250797,47,386,0.11604664742283394
36.19717518506637,5.512816489087372,33,309,0.03336445362062908
26.933927372829398,5.775452558622904,20,298,0.0526932236248092
25.400313124181704,6.3283337633486205,52,358,0.0178988432195745
24.450296028862667,19.799451844382702,43,430,0.010938596377537827
48.55435356269717,14.586799067232505,76,218,0.09640057257043323
35.46788085737751,12.332698703853803,63,330,0.01569498207580881
29.23789824773573,15.5702114410497,61,187,0.1942832887603814
22.81702147368255,15.089031773376893,51,184,0.19303589823587583
27.659195741852955,14.924485255567202,74,397,0.0811163857565606
20.525479725861867,8.662209356335614,45,315,0.17427567883145698
43.055580935713735,6.696647286148595,44,180,0.05097827895556627
39.766564106979715,10.907966084812378,24,269,0.07622899677597439
24.778623357284154,14.074308840358112,28,340,0.08731251253734541
46.12260351011777,16.735782260874103,32,338,0.15030534975775206
46.35546683904043,11.062104824765495,65,311,0.1368427432570811
44.23537825823776,16.434277021649237,60,308,0.0328397205204156
36.33467293882549,5.086379907471824,34,244,0.07962769162556559
31.885180748277662,15.432008100347932,79,272,0.09525178829828082
27.126323926229823,10.598776874440102,63,281,0.023907225516004292
38.10345780144134,15.023191978325244,29,444,0.08215929823405366
45.90000948715476,12.786226777043272,25,296,0.16461559478072144
23.267550255401943,7.2348778395529205,67,407,0.12550196763075447
42.94649784626385,17.1947860807414,69,200,0.04719781727987376
20.226886249344265,14.712120712319045,79,382,0.082214156698069
25.91462379718632,12.187748441653998,38,231,0.13731824657607894
47.888176322659675,12.983903200085603,27,323,0.027029004439439
41.529073577258885,10.998578102062343,32,311,0.16640306296317547
35.67443121548355,6.848339812582491,63,253,0.1619584081305641
25.53755388611099,9.429174338304652,68,215,0.09066021078730875
22.61116887762976,17.236229652564212,63,352,0.13029876136286425
48.54210026619971,14.024177302194968,73,393,0.12277232813339796
43.81231551141549,14.699088701342902,43,300,0.16957364754467688
47.000693701940335,10.301320689540772,45,247,0.06221314675414586
44.67842955541035,11.356073804731443,29,325,0.15566466568807716
24.49111903870873,11.35917219369953,24,354,0.054694761112377116
46.07778873953158,12.093379484497731,40,329,0.014491331348803916
39.25914501329798,14.106410541331712,51,190,0.05406994826203533
31.72717987716544,13.917145027792596,44,437,0.06216264826002382
37.911407506870745,15.13761867631064,61,304,0.1463435754750535
40.77308453973109,19.868839905532823,79,198,0.12461168794054071
30.116813982662613,18.582871884945106,64,215,0.0262750674233218
46.82572623992355,7.878009870781144,27,249,0.07744929810806808
22.0827152823828,12.785896863624055,21,184,0.023287005084792485
39.20504671484498,9.067211547502772,27,229,0.13922506690965578
26.924875674620363,11.85287967320553,41,309,0.19888647863202183
39.85517569548136,13.366751260550373,53,295,0.02142704509414919
36.86890447633729,19.364379267580702,32,387,0.08780079207098873
32.680673401885684,17.327096658516304,31,324,0.06716209058711846
49.437091230329116,12.123298152593279,49,416,0.03276751038335281
49.22493885884047,5.300395338887367,39,427,0.11259185475330631
45.26099883129264,12.814369659080633,25,410,0.17429037648637266
38.254592379793735,12.602576477307238,71,405,0.02199071628503853
23.529470854206757,8.410359501441482,64,245,0.08237280984708757
30.389653057670106,8.585829982958984,20,359,0.06314367230958105
48.271610573066994,18.100049925857718,25,322,0.19851002281642943
45.54274873235288,8.127657715360037,66,228,0.03210961559824046
44.523491254735745,10.709349402148701,43,337,0.14707019279245903
24.238341478265173,8.179737363533578,33,252,0.07128031579081888
20.686814749283606,7.306867245020467,54,385,0.19536593816338385
39.22916232035996,17.337208454515412,44,432,0.1737827516317983
47.68271571540183,12.305928782284038,65,417,0.043219339179478386
35.07698229390327,10.979945416584696,44,320,0.07983154023539096
22.045169281564807,5.387178604242305,44,258,0.19299187120194305
36.485886076850505,19.487332417298298,51,271,0.06924506528619932
35.18425588520732,11.592675329493652,79,339,0.05104725467682393
38.58763864693489,14.7530163859723,38,184,0.15834470135300358
33.7940127130796,5.8724569325821365,30,357,0.02097830658930966
40.8510568657566,19.755183878951204,38,278,0.024179664724045525
43.48088122232448,8.980811137822919,26,259,0.14140743055817068
38.54155022861558,14.49784439020196,59,280,0.12689169326389207
29.18760862359835,14.358437544374578,79,410,0.14762031923856564
43.76280901281629,11.071976436277996,54,186,0.1098458781740416
34.44904539604587,7.653307177157815,41,312,0.012095940241442971
32.48461994539284,12.220162274529855,73,409,0.05936450966155651
42.80869469366405,7.0566455859349855,58,244,0.07146507503318002
45.02910097864303,14.439482090161043,72,352,0.01810030976453622
31.142257029504222,8.987767049814703,30,370,0.10487342864593747
27.980578340161422,7.238566669252641,23,213,0.0716884261091114
42.12071232163399,12.140271940531498,60,400,0.08495049292830671
33.7834030521796,16.775248157555854,32,292,0.1915135904357464
43.60710158765885,9.731103436220192,20,309,0.09314459357052446
27.640118661381536,17.61307369138884,77,411,0.09768071827869948
39.11604430424841,14.89030883308674,78,393,0.1309672396117694
38.41800754280185,5.999780608410349,43,352,0.038532110155237914
42.12301306164457,12.683328812190117,56,187,0.01791785111445301
22.543760481374097,15.744850820940234,64,331,0.016758464736754186
35.257378683427355,10.813928472241543,50,407,0.07644361365171141
43.239605935435456,14.920559166056217,47,230,0.04308077371347603
22.95186949140192,14.904540795520072,51,187,0.06035882138175077
20.628348830927383,6.232575012146411,47,402,0.15867213566714822
26.8352725262933,19.639862743981887,34,228,0.05852856209019171
27.8213989975975,6.038814594287899,44,298,0.01797073245201089
49.05466332783151,16.980712874818618,31,437,0.12435750203090119
37.472679746217395,16.22109769144298,51,405,0.034338191809578006
30.148025179834953,18.92125460489075,74,332,0.08143864908884917
36.502758213744684,10.829791979447705,69,392,0.13843663236140752
34.8814351603966,5.190723349803402,40,301,0.1650299184040373
45.84109989090308,17.697715080354172,60,197,0.13085344510866675
26.631901143611856,19.67595918200894,65,417,0.15752501483494769
39.68485513043214,7.661431542045603,41,329,0.19708725050965656
48.12164199491357,5.647606036955175,37,437,0.035028466956366765
41.779397299558866,17.266779947854175,50,267,0.07505289084637383
32.40249347885784,16.37277516614806,52,363,0.1262686960140929
23.17792137675479,7.2735405738151035,49,287,0.13089535725605714
42.83364611129474,7.401074524318595,61,365,0.011773007767147726
27.40036593564869,15.896925726695073,20,283,0.04685123478087722
46.39449457825816,14.863404691670347,44,189,0.15104612960877675
44.453551534411034,14.224673605116985,21,291,0.15892043905222547
36.6267954239605,5.078444203143691,45,233,0.16820928917593822
20.330948427873974,16.243182267033326,72,199,0.07211700710423503
24.46664150997334,9.584063232353223,75,390,0.199303524149177
31.049285915205452,11.729159464318139,39,203,0.051269728561330004
24.13468697477706,14.945630067507384,73,381,0.12772197411736974
30.664790313240722,16.91295996915626,39,298,0.1761098694159452
35.30329137496476,15.851071484184294,56,365,0.1166820717123095
36.819802832485124,14.052314998946823,53,337,0.16294790993934627
28.09462160384643,17.375741152700932,68,390,0.021124676556356047
30.027149560881824,16.773454656672016,57,296,0.15983684328775724
35.51807169324828,11.602984969332358,55,362,0.14974606523263215
27.075727974310613,10.571330028095687,68,430,0.16225971400570863
42.9976557191493,16.004237450634687,73,340,0.09003713012587368
39.08532094124698,16.78477427120348,46,377,0.1983140220460477
42.41658763226113,16.099795800284177,45,240,0.19613287585643788
24.958823329105236,15.503779391667814,49,433,0.12143102751585431
40.93011882560225,18.944253843135265,70,424,0.020665859649079903
45.581840596271334,8.383119948885989,24,228,0.09268427585851778
48.120598826475934,15.590285114960368,45,439,0.019469985278758897
47.11739990781124,18.64085288012594,43,279,0.15544745080831085
24.76724503008061,14.15337724216462,79,236,0.1527612663455187
39.708654688014185,19.34921931625187,49,285,0.06361554419170802
27.85117051207718,8.704681986079997,47,449,0.05741377797140616
28.158491783858928,16.390973936269454,61,396,0.15757500582148445
21.960984726931557,12.313567905100765,75,286,0.02190410865651736
47.19312360033233,7.088680566763927,23,357,0.08810816449413424
30.42029978776528,18.497500185309086,37,339,0.13612004037336195
48.901833026406514,13.402522751927629,26,333,0.08957073062409066
27.804733728861535,15.962314474710947,77,200,0.05874071186440709
39.62523804422223,7.971464491396102,43,340,0.03873689745963756
26.759507898537052,8.76449992010447,26,265,0.11663232977367972
35.70172734123099,6.721533078038262,53,207,0.14733471760961192
22.03005085700005,15.61752645844653,36,277,0.02552781569188787
33.74901924585969,12.270444306950704,40,184,0.18968264793005365
45.49926114441986,15.035335059936624,53,323,0.08823545290105661
39.529204014528624,13.181478041103581,43,238,0.09725557674342203
21.558697326628053,16.794172990760497,51,199,0.11352107422605798
42.752750536073336,16.31161520474246,34,411,0.17678771484888778
46.387455648545874,18.058676375690105,46,347,0.19714803466676628
43.16037428929971,5.407511318383397,44,427,0.09814696159434322
47.27660617584681,13.080526969290712,71,406,0.03004000299175981
39.70340314172882,17.331547409003385,69,376,0.19325056424115422
26.112993773830674,12.84994446792112,43,343,0.06252392121084525
29.37047305656541,14.640119865086355,34,417,0.11127548477676659
24.73864468506044,15.438486772532038,31,442,0.1265598963414435
30.893022099020314,18.457795114469285,62,219,0.1063397097344338
37.943378881070544,5.500754026795718,27,280,0.14920069459315824
44.611325223469194,9.697429922259236,49,425,0.1728060478542679
23.529319644779754,16.095954981283107,74,195,0.19779903798829454
34.56076949479662,6.836508475384115,49,448,0.07137212769338062
49.91234471244985,19.696736867817826,78,426,0.03466702530082634
40.60582993025087,6.395457296900409,23,333,0.02508725108217561
41.944894710210875,7.811179161463733,48,444,0.16562206763371468
36.22381264956633,15.653641979349672,63,392,0.05832117642388018
44.57765314614383,18.197328709275432,49,335,0.16693586041453556
23.019124355706,8.59811169133917,71,213,0.07610886820061165
33.51052936716238,16.232395054449597,76,355,0.11967744884603648
42.142073700155514,17.09293821505686,49,391,0.15046599968130692
23.190311787673238,9.723793829194515,75,335,0.13951720165630782
25.01396034413664,14.829236145374873,20,426,0.06306245680633799
